FID,VolcanoNumber,VolcanoName,ExplosivityIndexMax,StartDate,StartDateYear,StartDateMonth,StartDateDay,EndDate,EndDateYear,EndDateMonth,EndDateDay,ContinuingEruption,LatitudeDecimal,LongitudeDecimal,GeoLocation,Activity_ID
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70d1,300250,Bezymianny,3,19800418,1980,4,18,19800419,1980,4,19,False,55.972,160.595,POINT (160.595 55.972),19355
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70d0,300250,Bezymianny,2,19800821,1980,8,21,19800827,1980,8,27,False,55.972,160.595,POINT (160.595 55.972),19356
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70cf,300250,Bezymianny,3,19810612,1981,6,12,19830522,1983,5,22,False,55.972,160.595,POINT (160.595 55.972),19360
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70ce,300250,Bezymianny,3,19840205,1984,2,5,19841216,1984,12,16,False,55.972,160.595,POINT (160.595 55.972),19361
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70cd,300250,Bezymianny,3,19850612,1985,6,12,19851214,1985,12,14,False,55.972,160.595,POINT (160.595 55.972),19362
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70cc,300250,Bezymianny,2,19860326,1986,3,26,19860629,1986,6,29,False,55.972,160.595,POINT (160.595 55.972),19363
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70cb,300250,Bezymianny,3,19710316,1971,3,16,19741216,1974,12,16,False,55.972,160.595,POINT (160.595 55.972),19349
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70ca,300250,Bezymianny,2,19760325,1976,3,25,,,,,False,55.972,160.595,POINT (160.595 55.972),19350
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70c9,300250,Bezymianny,3,19770325,1977,3,25,,,,,False,55.972,160.595,POINT (160.595 55.972),19351
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70c8,300250,Bezymianny,2,19780908,1978,9,8,,,,,False,55.972,160.595,POINT (160.595 55.972),19352
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70c7,300250,Bezymianny,3,19790211,1979,2,11,,,,,False,55.972,160.595,POINT (160.595 55.972),19353
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70c6,300250,Bezymianny,2,19790918,1979,9,18,,,,,False,55.972,160.595,POINT (160.595 55.972),19354
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70c5,300250,Bezymianny,3,19611018,1961,10,18,19611215,1961,12,15,False,55.972,160.595,POINT (160.595 55.972),19343
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70c4,300250,Bezymianny,2,19621021,1962,10,21,19621106,1962,11,6,False,55.972,160.595,POINT (160.595 55.972),19344
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70c3,300250,Bezymianny,1,19630516,1963,5,16,19630916,1963,9,16,False,55.972,160.595,POINT (160.595 55.972),19345
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70c2,300250,Bezymianny,2,19640625,1964,6,25,19640920,1964,9,20,False,55.972,160.595,POINT (160.595 55.972),19346
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70c1,300250,Bezymianny,1,19641225,1964,12,25,19641226,1964,12,26,False,55.972,160.595,POINT (160.595 55.972),19347
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70c0,300250,Bezymianny,3,19650309,1965,3,9,19700316,1970,3,16,False,55.972,160.595,POINT (160.595 55.972),19348
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70bf,300250,Bezymianny,2,19610521,1961,5,21,19610606,1961,6,6,False,55.972,160.595,POINT (160.595 55.972),19342
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70be,300260,Klyuchevskoy,1,20120901,2012,9,1,20130128,2013,1,28,False,56.056,160.642,POINT (160.642 56.056),20785
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70bd,300260,Klyuchevskoy,1,20130815,2013,8,15,20131220,2013,12,20,False,56.056,160.642,POINT (160.642 56.056),20786
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70bc,300260,Klyuchevskoy,2,20150101,2015,1,1,20150510,2015,5,10,False,56.056,160.642,POINT (160.642 56.056),20992
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70bb,300260,Klyuchevskoy,3,20150828,2015,8,28,20180218,2018,2,18,True,56.056,160.642,POINT (160.642 56.056),21095
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70ba,300260,Klyuchevskoy,1,20040915,2004,9,15,20040915,2004,9,15,False,56.056,160.642,POINT (160.642 56.056),19481
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70b9,300260,Klyuchevskoy,2,20050120,2005,1,20,20050407,2005,4,7,False,56.056,160.642,POINT (160.642 56.056),19482
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70b8,300260,Klyuchevskoy,2,20070215,2007,2,15,20070715,2007,7,15,False,56.056,160.642,POINT (160.642 56.056),19483
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70b7,300260,Klyuchevskoy,1,20081008,2008,10,8,20090416,2009,4,16,False,56.056,160.642,POINT (160.642 56.056),19484
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70b6,300260,Klyuchevskoy,2,20090801,2009,8,1,20101220,2010,12,20,False,56.056,160.642,POINT (160.642 56.056),19485
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70b5,300260,Klyuchevskoy,1,20110330,2011,3,30,20110703,2011,7,3,False,56.056,160.642,POINT (160.642 56.056),20783
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70b4,300260,Klyuchevskoy,2,19980723,1998,7,23,19980902,1998,9,2,False,56.056,160.642,POINT (160.642 56.056),19475
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70b3,300260,Klyuchevskoy,2,19990205,1999,2,5,19990712,1999,7,12,False,56.056,160.642,POINT (160.642 56.056),19476
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70b2,300260,Klyuchevskoy,2,20000203,2000,2,3,20000208,2000,2,8,False,56.056,160.642,POINT (160.642 56.056),19477
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70b1,300260,Klyuchevskoy,2,20000728,2000,7,28,20000922,2000,9,22,False,56.056,160.642,POINT (160.642 56.056),19478
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70b0,300260,Klyuchevskoy,2,20020409,2002,4,9,20020609,2002,6,9,False,56.056,160.642,POINT (160.642 56.056),19479
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70af,300260,Klyuchevskoy,2,20021124,2002,11,24,20040408,2004,4,8,False,56.056,160.642,POINT (160.642 56.056),19480
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70ae,300260,Klyuchevskoy,2,19910408,1991,4,8,19910624,1991,6,24,False,56.056,160.642,POINT (160.642 56.056),19469
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70ad,300260,Klyuchevskoy,2,19920125,1992,1,25,19920525,1992,5,25,False,56.056,160.642,POINT (160.642 56.056),19470
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70ac,300260,Klyuchevskoy,2,19920912,1992,9,12,19930912,1993,9,12,False,56.056,160.642,POINT (160.642 56.056),19471
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70ab,300260,Klyuchevskoy,3,19940908,1994,9,8,19950114,1995,1,14,False,56.056,160.642,POINT (160.642 56.056),19472
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70aa,300260,Klyuchevskoy,2,19961114,1996,11,14,19970320,1997,3,20,False,56.056,160.642,POINT (160.642 56.056),19473
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70a9,300260,Klyuchevskoy,1,19970907,1997,9,7,19970926,1997,9,26,False,56.056,160.642,POINT (160.642 56.056),19474
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70a8,300260,Klyuchevskoy,1,19820324,1982,3,24,19820502,1982,5,2,False,56.056,160.642,POINT (160.642 56.056),19463
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70a7,300260,Klyuchevskoy,2,19821007,1982,10,7,19830627,1983,6,27,False,56.056,160.642,POINT (160.642 56.056),19464
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70a6,300260,Klyuchevskoy,3,19840310,1984,3,10,19850128,1985,1,28,False,56.056,160.642,POINT (160.642 56.056),19465
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70a5,300260,Klyuchevskoy,3,19850816,1985,8,16,19860121,1986,1,21,False,56.056,160.642,POINT (160.642 56.056),19466
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70a4,300260,Klyuchevskoy,2,19860608,1986,6,8,19860711,1986,7,11,False,56.056,160.642,POINT (160.642 56.056),19467
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70a3,300260,Klyuchevskoy,4,19861127,1986,11,27,19900916,1990,9,16,False,56.056,160.642,POINT (160.642 56.056),19468
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70a2,300260,Klyuchevskoy,2,19700526,1970,5,26,19701227,1970,12,27,False,56.056,160.642,POINT (160.642 56.056),19456
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70a1,300260,Klyuchevskoy,1,19710616,1971,6,16,19710716,1971,7,16,False,56.056,160.642,POINT (160.642 56.056),19457
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-70a0,300260,Klyuchevskoy,1,19711116,1971,11,16,19731216,1973,12,16,False,56.056,160.642,POINT (160.642 56.056),19458
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-709f,300260,Klyuchevskoy,3,19740408,1974,4,8,19741216,1974,12,16,False,56.056,160.642,POINT (160.642 56.056),19459
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-709e,300260,Klyuchevskoy,3,19770802,1977,8,2,19800312,1980,3,12,False,56.056,160.642,POINT (160.642 56.056),19460
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-709d,300260,Klyuchevskoy,1,19810125,1981,1,25,19810804,1981,8,4,False,56.056,160.642,POINT (160.642 56.056),19461
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-709c,300260,Klyuchevskoy,3,19601216,1960,12,16,19630322,1963,3,22,False,56.056,160.642,POINT (160.642 56.056),19450
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-709b,300260,Klyuchevskoy,1,19631113,1963,11,13,19641216,1964,12,16,False,56.056,160.642,POINT (160.642 56.056),19451
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-709a,300260,Klyuchevskoy,3,19650816,1965,8,16,19661226,1966,12,26,False,56.056,160.642,POINT (160.642 56.056),19452
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7099,300260,Klyuchevskoy,1,19670702,1967,7,2,,,,,False,56.056,160.642,POINT (160.642 56.056),19453
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7098,300260,Klyuchevskoy,3,19680703,1968,7,3,19680703,1968,7,3,False,56.056,160.642,POINT (160.642 56.056),19454
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7097,300260,Klyuchevskoy,2,19690916,1969,9,16,19691216,1969,12,16,False,56.056,160.642,POINT (160.642 56.056),19455
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7096,300270,Sheveluch,3,19900110,1990,1,10,19950216,1995,2,16,False,56.653,161.36,POINT (161.36 56.653),19585
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7095,300270,Sheveluch,2,19970308,1997,3,8,19970404,1997,4,4,False,56.653,161.36,POINT (161.36 56.653),19586
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7094,300270,Sheveluch,3,19980530,1998,5,30,19980903,1998,9,3,False,56.653,161.36,POINT (161.36 56.653),19587
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7093,300270,Sheveluch,2,19990403,1999,4,3,19990412,1999,4,12,False,56.653,161.36,POINT (161.36 56.653),19588
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7092,300270,Sheveluch,4,19990815,1999,8,15,20180316,2018,3,16,True,56.653,161.36,POINT (161.36 56.653),19594
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7091,300270,Sheveluch,4,19641112,1964,11,12,19641112,1964,11,12,False,56.653,161.36,POINT (161.36 56.653),19579
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7090,300270,Sheveluch,1,19800823,1980,8,23,19811201,1981,12,1,False,56.653,161.36,POINT (161.36 56.653),19580
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-708f,300270,Sheveluch,2,19840317,1984,3,17,19840906,1984,9,6,False,56.653,161.36,POINT (161.36 56.653),19581
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-708e,300270,Sheveluch,2,19850526,1985,5,26,19851025,1985,10,25,False,56.653,161.36,POINT (161.36 56.653),19582
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-708d,300270,Sheveluch,3,19860328,1986,3,28,19880228,1988,2,28,False,56.653,161.36,POINT (161.36 56.653),19583
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-708c,300270,Sheveluch,2,19881207,1988,12,7,19881207,1988,12,7,False,56.653,161.36,POINT (161.36 56.653),19584
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-708b,300270,Sheveluch,2,19890407,1989,4,7,19890626,1989,6,26,False,56.653,161.36,POINT (161.36 56.653),19567
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-708a,311020,Kiska,3,19620124,1962,1,24,,,,,False,52.103,177.602,POINT (177.602 52.103),19663
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7089,311020,Kiska,0,19640318,1964,3,18,,,,,False,52.103,177.602,POINT (177.602 52.103),19664
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7088,311020,Kiska,2,19690911,1969,9,11,19690916,1969,9,16,False,52.103,177.602,POINT (177.602 52.103),19665
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7087,311020,Kiska,2,19900601,1990,6,1,19900601,1990,6,1,False,52.103,177.602,POINT (177.602 52.103),19667
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7086,311060,Semisopochnoi,2,19870413,1987,4,13,,,,,False,51.93,179.58,POINT (179.58 51.93),19673
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7085,311070,Gareloi,3,19800807,1980,8,7,19800917,1980,9,17,False,51.79,-178.794,POINT (-178.794 51.79),19685
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7084,311070,Gareloi,3,19820115,1982,1,15,19820115,1982,1,15,False,51.79,-178.794,POINT (-178.794 51.79),19686
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7083,311070,Gareloi,1,19870904,1987,9,4,,,,,False,51.79,-178.794,POINT (-178.794 51.79),19687
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7082,311070,Gareloi,1,19890817,1989,8,17,,,,,False,51.79,-178.794,POINT (-178.794 51.79),19688
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7081,311110,Kanaga,2,19940105,1994,1,5,19941126,1994,11,26,False,51.923,-177.168,POINT (-177.168 51.923),19721
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7080,311110,Kanaga,2,19950619,1995,6,19,19950623,1995,6,23,False,51.923,-177.168,POINT (-177.168 51.923),19722
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-707f,311110,Kanaga,2,20120218,2012,2,18,20120218,2012,2,18,False,51.923,-177.168,POINT (-177.168 51.923),20774
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-707e,311120,Great Sitkin,2,19740219,1974,2,19,19740916,1974,9,16,False,52.076,-176.13,POINT (-176.13 52.076),19739
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-707d,311130,Kasatochi,4,20080807,2008,8,7,20080809,2008,8,9,False,52.177,-175.508,POINT (-175.508 52.177),19745
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-707c,311161,Korovin,0,19730825,1973,8,25,,,,,False,52.381,-174.166,POINT (-174.166 52.381),19757
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-707b,311161,Korovin,2,19870304,1987,3,4,19870319,1987,3,19,False,52.381,-174.166,POINT (-174.166 52.381),19762
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-707a,311161,Korovin,3,19980508,1998,5,8,19980708,1998,7,8,False,52.381,-174.166,POINT (-174.166 52.381),19764
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7079,311161,Korovin,1,20020716,2002,7,16,,,,,False,52.381,-174.166,POINT (-174.166 52.381),19765
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7078,311161,Korovin,1,20040704,2004,7,4,,,,,False,52.381,-174.166,POINT (-174.166 52.381),19766
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7077,311161,Korovin,1,20050223,2005,2,23,20050505,2005,5,5,False,52.381,-174.166,POINT (-174.166 52.381),19767
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7076,311161,Korovin,1,20061125,2006,11,25,20070303,2007,3,3,False,52.381,-174.166,POINT (-174.166 52.381),19768
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7075,311180,Seguam,1,19770306,1977,3,6,19770308,1977,3,8,False,52.315,-172.51,POINT (-172.51 52.315),19780
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7074,311180,Seguam,2,19921227,1992,12,27,19921230,1992,12,30,False,52.315,-172.51,POINT (-172.51 52.315),19781
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7073,311180,Seguam,2,19930528,1993,5,28,19930831,1993,8,31,False,52.315,-172.51,POINT (-172.51 52.315),19782
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7072,311190,Amukta,3,19630213,1963,2,13,,,,,False,52.5,-171.252,POINT (-171.252 52.5),19787
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7071,311190,Amukta,1,19870904,1987,9,4,,,,,False,52.5,-171.252,POINT (-171.252 52.5),19788
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7070,311190,Amukta,1,19960917,1996,9,17,19960918,1996,9,18,False,52.5,-171.252,POINT (-171.252 52.5),19789
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-706f,311190,Amukta,1,19970303,1997,3,3,,,,,False,52.5,-171.252,POINT (-171.252 52.5),19790
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-706e,311240,Cleveland,1,19840712,1984,7,12,19840712,1984,7,12,False,52.825,-169.944,POINT (-169.944 52.825),19808
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-706d,311240,Cleveland,2,19860428,1986,4,28,19860527,1986,5,27,False,52.825,-169.944,POINT (-169.944 52.825),19810
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-706c,311240,Cleveland,3,19870619,1987,6,19,19870828,1987,8,28,False,52.825,-169.944,POINT (-169.944 52.825),19811
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-706b,311240,Cleveland,3,19940525,1994,5,25,19940525,1994,5,25,False,52.825,-169.944,POINT (-169.944 52.825),19813
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-706a,311240,Cleveland,1,19941020,1994,10,20,19941020,1994,10,20,False,52.825,-169.944,POINT (-169.944 52.825),19814
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7069,311240,Cleveland,2,20090102,2009,1,2,20090121,2009,1,21,False,52.825,-169.944,POINT (-169.944 52.825),19826
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7068,311240,Cleveland,2,20090625,2009,6,25,20090625,2009,6,25,False,52.825,-169.944,POINT (-169.944 52.825),19827
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7067,311240,Cleveland,2,20091002,2009,10,2,20091212,2009,12,12,False,52.825,-169.944,POINT (-169.944 52.825),19828
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7066,311240,Cleveland,2,20110719,2011,7,19,20150818,2015,8,18,False,52.825,-169.944,POINT (-169.944 52.825),20758
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7065,311240,Cleveland,2,20160416,2016,4,16,20180316,2018,3,16,True,52.825,-169.944,POINT (-169.944 52.825),22128
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7064,311240,Cleveland,2,19970505,1997,5,5,19970505,1997,5,5,False,52.825,-169.944,POINT (-169.944 52.825),19815
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7063,311240,Cleveland,3,20010202,2001,2,2,20010415,2001,4,15,False,52.825,-169.944,POINT (-169.944 52.825),19816
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7062,311240,Cleveland,2,20050313,2005,3,13,20051127,2005,11,27,False,52.825,-169.944,POINT (-169.944 52.825),19817
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7061,311240,Cleveland,3,20060206,2006,2,6,20061028,2006,10,28,False,52.825,-169.944,POINT (-169.944 52.825),19818
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7060,311240,Cleveland,2,20100530,2010,5,30,20100602,2010,6,2,False,52.825,-169.944,POINT (-169.944 52.825),19819
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-705f,311240,Cleveland,2,20070617,2007,6,17,20080812,2008,8,12,False,52.825,-169.944,POINT (-169.944 52.825),19825
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-705e,311290,Okmok,2,19861118,1986,11,18,19880226,1988,2,26,False,53.43,-168.13,POINT (-168.13 53.43),19850
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-705d,311290,Okmok,3,19970211,1997,2,11,19970519,1997,5,19,False,53.43,-168.13,POINT (-168.13 53.43),19851
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-705c,311290,Okmok,4,20080712,2008,7,12,20080819,2008,8,19,False,53.43,-168.13,POINT (-168.13 53.43),19852
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-705b,311290,Okmok,3,19601015,1960,10,15,19610415,1961,4,15,False,53.43,-168.13,POINT (-168.13 53.43),19847
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-705a,311290,Okmok,3,19810324,1981,3,24,19810324,1981,3,24,False,53.43,-168.13,POINT (-168.13 53.43),19848
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7059,311290,Okmok,2,19830708,1983,7,8,19830708,1983,7,8,False,53.43,-168.13,POINT (-168.13 53.43),19849
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7058,311300,Bogoslof,3,19920706,1992,7,6,19920724,1992,7,24,False,53.93,-168.03,POINT (-168.03 53.93),19863
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7057,311300,Bogoslof,3,20161220,2016,12,20,20170830,2017,8,30,False,53.93,-168.03,POINT (-168.03 53.93),22182
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7056,311310,Makushin,1,19930816,1993,8,16,19940119,1994,1,19,False,53.891,-166.923,POINT (-166.923 53.891),19991
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7055,311310,Makushin,1,19950130,1995,1,30,19950130,1995,1,30,False,53.891,-166.923,POINT (-166.923 53.891),19992
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7054,311310,Makushin,1,19800501,1980,5,1,,,,,False,53.891,-166.923,POINT (-166.923 53.891),19988
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7053,311310,Makushin,1,19870302,1987,3,2,19870302,1987,3,2,False,53.891,-166.923,POINT (-166.923 53.891),19990
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7052,311320,Akutan,2,19890227,1989,2,27,19890328,1989,3,28,False,54.134,-165.986,POINT (-165.986 54.134),20033
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7051,311320,Akutan,2,19900126,1990,1,26,19900126,1990,1,26,False,54.134,-165.986,POINT (-165.986 54.134),20034
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-7050,311320,Akutan,2,19900906,1990,9,6,19901001,1990,10,1,False,54.134,-165.986,POINT (-165.986 54.134),20035
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-704f,311320,Akutan,2,19910915,1991,9,15,19911029,1991,10,29,False,54.134,-165.986,POINT (-165.986 54.134),20036
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-704e,311320,Akutan,2,19920308,1992,3,8,19920521,1992,5,21,False,54.134,-165.986,POINT (-165.986 54.134),20037
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-704d,311320,Akutan,1,19921218,1992,12,18,,,,,False,54.134,-165.986,POINT (-165.986 54.134),20038
E3WebApp_Eruptions1960.fid--4d9842f7_16247cd462d_-704c,311320,Akutan,2,19780925,1978,9,25,19781016,1978,10,16,False,54.134,-165.986,POINT (-165.986 54.134),20027
